trip_id,area_code,trip_days,theme,has_child,has_elderly,has_disabled,companion_count,p0_age,p0_gender,p0_style,p0_home,p0_preferred,p1_age,p1_gender,p1_style,p1_home,p1_preferred
e_e004146,central,3,2,0,0,0,0,20,여,1;3;1;2;6;1;1;6,11,42150;41460;41110,,,,,
e_e004148,central,3,11,0,0,0,0,20,남,2;2;1;5;2;3;2;5,11,11110;41110;42210,,,,,
e_e004149,central,3,1,0,0,0,0,20,여,7;2;2;2;1;5;1;7,41,42150;46870;46130,,,,,
e_e004151,central,2,22,0,0,0,0,20,여,3;5;4;4;5;4;3;3,41,11350;41150;42210,,,,,
e_e004154,central,2,22,0,0,0,0,20,여,2;1;2;2;1;7;7;7,41,42150;26500;45110,,,,,
e_e004162,central,3,23,0,0,0,0,20,남,4;2;1;3;5;4;3;5,43,11140;26350;50130,,,,,
e_e004165,central,2,1,0,0,0,0,20,여,4;2;1;4;5;5;1;5,11,46130;47130;26350,,,,,
e_e004166,central,2,2,0,0,0,0,20,남,2;4;1;7;5;2;4;7,11,41170;41110;11410,,,,,
e_e004168,central,2,12,0,0,0,0,20,여,4;2;3;3;2;5;2;6,41,42150;11110;48120,,,,,
e_e004172,central,3,21,0,0,0,0,30,여,1;1;2;3;3;2;2;5,44,11110;42130;46820,,,,,
e_e004173,central,3,22,0,0,0,0,20,남,6;3;3;3;2;6;2;5,44,41830;42830;48310,,,,,
e_e004174,central,3,23,0,0,0,0,20,남,1;1;1;4;4;1;2;7,11,41820;50130;42150,,,,,
e_e004187,central,2,1,0,0,0,0,30,여,2;6;2;3;6;6;1;6,11,50130;50110;42110,,,,,
e_e004190,central,3,21,0,0,0,0,40,여,1;1;2;3;5;6;2;6,11,41820;42110;28710,,,,,
e_e004194,central,2,2,0,0,0,0,20,남,2;3;2;6;7;3;6;1,41,41130;42130;11680,,,,,
e_e004195,central,2,5,0,0,0,0,50,여,1;1;4;2;2;2;1;7,11,28710;41670;44200,,,,,
e_e004205,central,2,1,0,0,0,0,20,여,4;4;2;3;3;4;2;5,11,50130;48310;47130,,,,,
e_e004207,central,3,8,0,0,0,0,40,여,1;2;3;1;1;4;2;5,41,50130;42150;28710,,,,,
e_e004214,central,2,21,0,0,0,0,50,남,2;4;2;4;4;2;2;4,41,42150;42210;50130,,,,,
e_e004219,central,3,1,0,0,0,0,30,여,3;1;3;1;1;4;6;1,45,50130;46130;42830,,,,,
e_e004222,central,2,1,0,0,0,0,30,여,3;6;1;2;6;1;7;6,41,26710;42210;50130,,,,,
e_e004225,central,2,1,0,0,0,0,40,남,5;4;4;6;3;6;4;5,11,41460;11215;46150,,,,,
e_e004228,central,2,2,0,0,0,0,30,남,4;4;2;1;4;5;2;7,11,41450;41310;41820,,,,,
e_e004230,central,2,22,0,0,0,0,30,여,6;2;2;2;2;2;5;6,11,11440;44130;27260,,,,,
e_e004234,central,3,22,0,0,0,0,40,남,4;2;2;6;7;5;2;6,41,42150;26710;45110,,,,,
e_e004237,central,2,21,0,0,0,0,40,남,2;2;6;5;2;6;5;6,41,41430;42210;50110,,,,,
e_e004238,central,3,1,0,0,0,0,30,여,5;1;3;3;1;5;5;5,41,41360;42210;41480,,,,,
e_e004240,central,3,1,0,0,0,0,20,여,4;1;4;1;1;4;1;7,11,50110;50130;26350,,,,,
e_e004241,central,3,1,0,0,0,0,50,여,1;4;3;2;1;2;4;2,41,42110;11590;41270,,,,,
e_e004243,central,3,1,0,0,0,0,30,남,3;2;1;2;2;4;6;6,29,50110;11680;26500,,,,,
e_e004245,central,2,24,0,0,0,0,30,남,3;5;4;2;2;2;1;5,28,11260;11170;11545,,,,,
e_e004247,central,3,1,0,0,0,0,20,여,3;5;2;1;2;5;6;7,41,26500;50130;50110,,,,,
e_e004251,central,3,21,0,0,0,0,20,여,1;1;1;6;2;4;3;7,41,41830;30110;28185,,,,,
e_e004254,central,3,1,0,0,0,0,20,남,4;5;3;3;5;5;4;5,41,42150;11680;26170,,,,,
e_e004256,central,3,3,0,0,0,0,60,여,2;2;2;3;2;2;2;2,47,42150;31200;50130,,,,,
e_e004268,central,3,1,0,0,0,0,30,남,2;2;4;3;2;4;5;5,41,42150;41460;48220,,,,,
e_e004281,central,3,9,0,0,0,0,20,여,3;2;3;3;2;5;6;5,41,26350;42150;41110,,,,,
e_e004288,central,3,22,0,0,0,0,50,여,2;1;2;4;5;3;4;2,41,46110;11110;42760,,,,,
e_e004291,central,3,1,0,0,0,0,20,남,3;1;1;2;1;6;4;7,11,50130;41590;42150,,,,,
e_e004294,central,2,5,0,0,0,0,30,남,4;5;3;4;5;5;5;7,11,42110;41110;48120,,,,,
